,co2
2162,361.31572760615137
2163,361.83951944046504
2164,360.8702080843253
2165,360.72133881624825
2166,360.67319882466103
2167,360.5624716133605
2168,360.78575839004395
2169,361.7594367515731
2170,362.5346323234331
2171,363.1340039274229
2172,363.3070485057744
2173,363.6492341451102
2174,363.7755490295998
2175,363.2555934041222
2176,362.62971653656996
2177,362.40615006953857
2178,363.03066738621953
2179,363.91380368779147
2180,363.2541256377603
2181,363.28977688252115
2182,364.35264570611173
2183,364.5797227711893
2184,364.07119708791134
2185,364.13525710871465
2186,364.4235740697071
2187,364.54900274167295
2188,364.51631234493885
2189,364.00800719185
2190,363.19368255449933
2191,363.12287691754267
2192,363.9288483019799
2193,363.9241974284489
2194,363.2665927291891
2195,363.49729978321784
2196,363.68684503998924
2197,363.8159709558658
2198,364.49510092546376
2199,364.68617459728796
2200,364.8934845199896
2201,364.0578730934806
2202,362.4323471503355
2203,361.9783941895279
2204,361.5878054525118
2205,361.54429275550933
2206,362.10295351059136
2207,362.37134956465644
2208,363.33849158276394
2209,363.91327634281015
2210,363.1007007304803
2211,361.98612994316363
2212,361.2284671661923
2213,361.1014102334776
2214,361.0621361220483
2215,361.3181340817355
2216,362.0919986358667
2217,362.2741456975059
2218,362.43448452769525
2219,362.5826813113018
2220,362.53822455418106
2221,362.8920114922982
2222,363.80139642900645
2223,363.05082816269
2224,362.0596659414959
2225,361.88441931919334
2226,362.2757210916158
2227,362.22479380137935
2228,361.4512027413615
2229,361.42252297663583
2230,362.1095493779643
2231,363.38864441972515
2232,363.769958488598
2233,363.18679989068215
2234,362.4987218692739
2235,362.2899859060488
2236,362.06882959874446
2237,361.7569953632544
2238,362.544195392902
2239,363.5902303068936
2240,363.09081128953795
2241,361.175311526135
2242,360.8477334751943
2243,360.96697382327807
2244,361.28865586473444
2245,361.83136846694657
2246,361.746581527365
2247,361.89369725124635
2248,361.7515862721076
2249,362.1058529017445
2250,362.13324237021595
2251,361.60233442001226
2252,361.51142073636487
2253,361.8396695619583
2254,362.0397956637987
2255,361.6270462355662
2256,361.0710846831786
2257,361.06384262042604
2258,361.39818817311124
2259,361.83990713036786
2260,361.9155037501228
2261,361.7553624456191
2262,360.96488833343426
2263,361.1498614172488
2264,361.14462529400026
2265,360.7020979248447
2266,359.8283020630274
2267,360.7024090910396
2268,360.6144098684691
2269,360.618726068224
2270,360.7160357569816
2271,361.0927048198697
2272,361.3519076866177
2273,361.17319027556545
2274,360.3884250519044
2275,359.5703698395459
2276,360.1532220516611
2277,360.0809702786454
2278,359.90045207835436
2279,359.9924472599037
2280,361.03300347413875
2281,360.9583199288007
2282,359.4736231614409
2283,358.5637645249394
2284,359.09582486872944
2285,359.4881784648602
2286,360.08157227889325
2287,360.72778134985515
2288,360.80361172972636
2289,360.60387422401965
2290,360.6903317770623
2291,361.2374587676676
2292,360.4755696894402
2293,359.51494042170094
2294,359.7211617497501
2295,359.8273592926924
2296,359.59538041911804
2297,359.6796792697423
2298,360.0150699816156
2299,359.52457454702375
