,co2
2107,444.3340150080688
2108,442.2129696251655
2109,440.1696968233683
2110,437.16222084187206
2111,435.1366785916435
2112,433.55135993460664
2113,431.18959981050756
2114,428.91969980978064
2115,426.0750772288952
2116,423.22631276641897
2117,421.47713024570606
2118,419.62442683761327
2119,417.4787810196299
2120,415.23001824684735
2121,413.3925472491782
2122,411.24400346727634
2123,409.3997780027788
2124,407.1913668686819
2125,405.3089428744485
2126,403.3533856884725
2127,401.98464116187233
2128,400.2486640627856
2129,398.52282571816244
2130,396.79791394261866
2131,394.85478646402385
2132,392.2302151438757
2133,390.41703062151254
2134,389.08142506769525
2135,387.27191752742414
2136,385.23258839250366
2137,383.7546614173836
2138,382.3718944455814
2139,381.0820383227681
2140,380.15099307400817
2141,378.84184660692836
2142,377.9086492959156
2143,375.48720214429716
2144,372.88239474455116
2145,371.2738974374348
2146,371.037221056549
2147,370.727902950371
2148,370.9382209194515
2149,370.6900359012215
2150,368.71696003228493
2151,367.1091775092181
2152,365.5381204778348
2153,365.76539012537864
2154,365.9947327353387
2155,364.54252168477984
2156,363.1350516474649
2157,362.21378429247005
2158,361.86454062190296
2159,362.1473989687214
2160,362.74824952028877
2161,362.10058666775063
2162,361.31464006586816
2163,361.46883433729306
2164,361.7566875391276
2165,361.8185941343102
2166,361.6930103324743
2167,361.56334226858337
2168,361.82505277254563
2169,362.3886829484976
2170,362.74658380101164
2171,363.17233191645676
2172,362.88361736888373
2173,362.9297586036657
2174,363.14772495188674
2175,363.6744286976351
2176,364.1827678066553
2177,364.0677404180647
2178,363.927828679642
2179,363.3747295839932
2180,363.9324421167359
2181,364.5730175450579
2182,364.34547776205414
2183,364.0248904201008
2184,364.36129288180314
2185,365.18519861349216
2186,364.3787256645605
2187,363.61930112629665
2188,363.32866271981834
2189,363.051502984904
2190,363.2476854098835
2191,363.99126402340113
2192,363.8329355448868
2193,363.53857606657425
2194,363.77994176506866
2195,364.1442845691893
2196,364.64835438567377
2197,364.681505751469
2198,365.4163501368406
2199,365.6322138070084
2200,365.4200064247281
2201,365.4501178102395
2202,365.1101312392832
2203,365.92059663121853
2204,366.16332557218135
2205,364.83818043680486
2206,363.9676077203287
2207,364.2786723182566
2208,364.8550171214678
2209,364.6399746356319
2210,364.7928977417861
2211,364.7570459589764
2212,364.0274857233187
2213,363.1975175600247
2214,363.9827577713933
2215,364.566910805857
2216,365.2010780286728
2217,365.0790396109088
2218,364.76962721553275
2219,364.27202207858596
2220,364.2957097565791
2221,364.5661431567935
2222,364.58975747966275
2223,365.0524601367898
2224,365.3426703265696
2225,365.1842712084358
2226,365.0321087490036
2227,364.74280724562516
2228,364.4726373670444
2229,364.2544790629363
2230,364.02219787718553
2231,363.34389940751265
2232,363.2704186614984
2233,363.39624165754
2234,363.77746318867054
2235,364.07143625266383
2236,364.0861524759944
2237,363.9128794136308
2238,363.39536642682907
2239,362.94783432732834
2240,362.95302691949695
2241,363.78897994876155
2242,364.2961377548496
2243,364.1467937723354
2244,363.7307597476045
2245,363.40582102777677
2246,362.6631019944806
2247,362.35092590039443
2248,362.19806945961955
2249,362.725149907026
2250,363.57990300125766
2251,363.1285044245543
2252,362.45109436212937
2253,362.86568929462305
2254,362.56399024704405
2255,362.3412733351981
2256,362.6260424266278
2257,363.4659733403592
2258,363.6488590779051
2259,362.70380765189117
2260,362.2917113938091
2261,361.7702715225664
2262,360.9988476265532
2263,360.81859963769386
2264,361.4909990911257
2265,363.4443566444545
2266,363.59148485408815
2267,361.50833852396426
2268,360.7674753615327
2269,360.9254719599808
2270,361.3120623076771
2271,361.83835719598466
2272,361.67194795602177
2273,361.48408361145664
2274,361.65119741909257
2275,362.2632378348252
2276,363.37785412620116
2277,363.057684256737
2278,362.30237686395185
2279,361.52573711030294
2280,360.59592488832106
2281,360.7753143194715
2282,360.98033257743435
2283,360.79907132269074
2284,360.77927783245633
2285,360.988905344124
2286,361.9272668758663
2287,361.89920436123026
2288,361.2311624798248
2289,360.56233468332874
2290,360.7481660022873
2291,361.12167790893153
2292,361.20792528196546
2293,360.8465581101035
2294,360.8266149887718
2295,361.2487409977107
2296,361.1460454839699
2297,361.00830913298375
2298,360.8188701618616
2299,360.3506089333428
