time,r1i1p1f1/2,r2i1p1f1/2,r3i1p1f1/2,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1,r10i1p1f1
2014.5,853.3658114137392,852.7811202948253,851.8712300062964,850.385216370061,851.5529696191825,846.5445633834814,847.5770716938623,845.2056208353919,846.6161268672932,844.364322614198
2015.5,856.5634749638394,856.5730501069535,855.9169983011977,854.3383795927433,855.3376308031446,849.8596752358308,850.7815702232714,849.2789496794106,849.9107157464122,847.6097302221523
2016.5,860.9487800939943,861.5330357605204,861.2486939682468,859.1527846758171,861.1426816516667,854.7803822023048,856.0931152459146,854.646901917833,855.1098192674995,852.9253794787356
2017.5,865.9770003150988,866.0191171578135,865.6000969357272,863.9722741113898,866.1871414613786,860.3187756753772,860.708847030748,859.6500394401534,859.6558213581199,857.735116223649
2018.5,871.5388068186197,870.6112613705371,869.982728432308,868.8105885965477,870.7572230871145,866.3394239507179,865.1290174087934,865.1356291511215,864.4211732206851,862.5172601562907
2019.5,876.5773815083498,874.7848550806389,874.5459181673324,873.2395618059259,875.2600897411472,870.9455004355316,869.7591381596844,870.323309311252,869.7342897194555,867.2553135828188
2020.5,881.5258251687405,879.4836318239968,879.4007449749676,878.2714137360142,879.4011750167642,874.8883152013565,873.8196322800378,874.7369106305217,874.1183957023081,872.7483983652102
2021.5,885.9293367375645,883.8628055520783,883.92654572194,883.7051068606527,883.9623820707376,878.8689772523389,877.9705572165561,878.1681241491125,878.1499638006637,878.1251939142019
2022.5,889.4287547648536,887.7347395705316,888.2457274170484,888.2301218695617,888.5323334415027,882.594584840296,881.8679272253534,881.8951785692088,882.5681681302163,881.6721473909992
2023.5,892.8975091688317,891.6627333245796,892.3543327138818,891.5550132651333,891.3996353165065,886.1238949806831,886.1970684159368,885.9322768928484,886.4704699930003,884.5712384926558
2024.5,896.8853811330474,894.6809157446501,895.5221626654247,895.2058372660031,894.1580847153855,889.7296190996101,890.5727142382268,889.8564455593787,889.4555355876753,887.2045052494999
2025.5,899.8727518399245,897.8569906354649,898.2237351290602,897.2977012398179,897.0189455822697,892.5259550605302,893.4209876654982,893.2110290765703,892.5658561659922,890.4595948096445
2026.5,902.4191295134615,901.9670537860121,901.4864646442343,899.9564913580332,900.8905693934997,896.0725857053918,895.7567358368104,896.8369256826594,895.1148609820982,893.9202936450392
2027.5,905.367533744392,904.7872312160392,904.262070225932,902.353232922457,903.9945499613974,898.4574524250904,899.4860789369433,899.0590618612066,897.4203863930782,896.2822513208313
2028.5,907.8959364323237,906.4896065751846,907.0170816951459,904.4525623096406,906.2794493975238,899.7844912719687,901.3924071288923,900.4363592880561,899.760982053234,898.3691960653722
2029.5,909.4456587768351,908.4277937302937,909.1518197940376,906.3320353332381,908.3985348567468,901.742426483427,903.5160256614984,901.8989466679536,902.1804092241915,900.2809402590152
2030.5,911.2991204839013,910.5079165210228,910.5496393925483,909.3189056606345,909.4663675136934,904.4203348251085,905.6090096276716,903.4002309962041,903.6387316555539,901.8365152599621
2031.5,912.896782669508,911.6759527240198,910.8423112908058,909.8585768541187,909.6398304632781,905.9429108313105,906.404006214521,905.455357256822,904.0076616271704,904.1851356282929
2032.5,913.8329906743386,911.6290469070021,912.1206057216529,910.16491570511,909.9115126747245,906.8747182220441,906.372957036496,905.3194772749998,904.6069521240182,905.4573056707959
2033.5,913.9212366136592,912.2977975704689,912.8593892728261,911.7651483222752,910.2950774937055,907.6648781412321,906.4575722687941,905.3801151722367,906.1524271545139,905.4519656177695
2034.5,914.5418053621771,912.503523273624,912.7640408305256,912.2411246345491,910.0719483236793,908.0086875399264,906.555216004076,905.8590659068716,906.1583858184566,906.2971807061373
2035.5,915.4798259150272,912.440397506441,912.5765776758733,911.9308665116768,910.7461953461376,908.4034841448602,906.7553467552463,906.6042032955302,906.2682506762942,906.4765474121846
2036.5,914.7388739191751,912.1968599875588,913.227633902903,911.2070638853062,911.2662906202265,908.3801729136815,907.0751317266975,906.1961890173162,905.8228385927686,905.7660239795189
2037.5,913.7767267390277,911.4147800848104,912.9360731797442,910.633625793925,910.7219621101564,906.9629946209888,906.3607842084756,905.1874362077613,905.4909537360807,904.9299912654296
2038.5,912.6226865328607,909.9151353660563,911.4879867851796,909.7595227580894,909.7447005439589,905.4426205249733,905.0071380784754,904.9371719213923,904.2877358658096,903.9039403953338
2039.5,911.0025092745365,908.5267606556887,910.299512775664,908.6763182110346,907.780325927519,903.6412974780903,903.9237654023119,902.9412084705629,902.7043189650082,902.7034827280943
2040.5,909.8297901047438,907.6281221923391,908.697302687647,907.1473390708506,906.3954897437327,902.1502359607482,903.4560915418894,900.8239433746575,900.7740404909533,901.705777143218
2041.5,908.1873719103178,905.7663588349905,906.6662283080123,905.0075388630014,904.9749592892632,900.4160208761,901.053502531229,898.8690328840181,899.2305146760007,900.1491262362107
2042.5,906.5271837315717,903.2496416210954,905.1391544974655,903.2588704863791,903.4814509823891,898.336759772102,899.3236856559708,897.5874053286592,896.7815510882119,897.3605388429268
2043.5,903.8309222640843,901.7721849348857,903.4773447445264,901.2012765954336,901.4916435818811,897.3220266562402,897.7920629410522,895.984117931836,894.6097540473256,894.7267719069937
2044.5,902.0973191774076,900.6797475147023,900.8239682232982,898.2388459080494,899.2465111887926,895.6667522961768,895.2877460003962,893.6316356038112,892.8099235220179,892.6553665804927
2045.5,900.3264172791972,899.2285608514356,899.7819074141288,896.8991270403328,897.2194893418939,893.2731404581175,893.0385959428253,891.4959606710896,891.0069973370304,890.6936140968152
2046.5,897.3683519368716,897.3071321005028,897.9174706235985,895.0779228766381,895.0478592277626,890.3048989962812,891.9823058802318,889.7753313803088,888.6681971915515,888.4914015182396
2047.5,895.6976684137392,894.91024805718,894.9745162606547,892.8517630218405,892.4158717751259,887.9569541502692,890.0033545301837,887.8198898501722,887.025985000372,886.9531566405956
2048.5,893.4306497788546,892.9421331191497,893.0581353908285,889.7576627944735,889.9565839779436,886.3508454307739,886.6298856453359,885.2800732197204,884.1278056835125,885.4026645894014
2049.5,890.8481838634452,889.9211744646665,890.1683937905981,886.9192564818436,888.1345531961637,884.812204578018,884.2316012608786,882.8121086379396,881.4786973170953,883.0624985702575
2050.5,888.14941488757,887.3636175079492,887.1468676252258,884.9495317927642,885.6711383203236,882.2379439242125,881.4690680680702,881.5502630052223,879.1998533343747,880.6509456128854
2051.5,885.5576106927015,884.8975556507062,884.7031717488567,882.7430813186089,882.6916564556668,880.434973652927,879.5494366353449,878.592927491519,876.857217280196,878.3076821305311
2052.5,883.3184818514223,882.2629699119865,882.6859765373622,880.0100859453778,879.8836241995277,878.0029947121798,877.0867054979063,875.1788653463325,874.0208525639422,876.0628377011246
2053.5,880.9061676038428,879.6653699720853,880.8058125612415,878.2492363242599,877.6204518937406,875.4215746439916,874.5574008443988,872.5231688838746,871.1816933775799,873.6521814991297
2054.5,878.2588663748542,877.004065331753,877.9622064701693,875.9080420924141,874.479163296265,872.9229540538056,871.8809998533201,870.3985305550418,869.0882234601686,870.7197278911632
2055.5,875.4601327205061,874.6292033961805,875.6282608272635,872.9385952711152,872.0866928925363,870.2966000284681,868.6588593902468,868.4970947398035,867.2804030949402,867.7499816838233
2056.5,872.9644356530463,872.6639626843796,872.9214048212197,870.5135424881565,870.469758181421,868.0936880808943,865.9963537990819,866.1779160027635,865.2357621590952,864.9024046196661
2057.5,870.786984344065,870.4918466190104,870.2630190945915,868.269808632672,867.9228017750281,865.8039585900511,864.1496162544032,863.7842177956389,862.2301134735108,863.1363848781608
2058.5,868.0160272616937,868.3864231027146,868.6078773942061,865.7228686584449,865.3192315484332,863.1569982283019,862.5133675365806,861.5485270844174,859.2746169596056,860.7057038781016
2059.5,865.8252260205389,866.4297575766351,866.0450425060643,863.0960238724552,863.2714486622956,860.3493146547005,860.231563760134,858.8435479523097,857.1778862592896,858.5699554014194
2060.5,863.6900626892648,863.9568212628075,863.8725130314563,861.6764048019983,860.3455540934917,858.212897068252,858.6234006191579,856.7326382970276,854.6284966900388,856.2079358044182
2061.5,861.3399115244365,861.6038764294397,861.4500889942046,858.9103559273266,858.4669978644976,856.3303708681342,855.7990305822026,853.8218783538924,852.7495735428108,853.4179316378343
2062.5,858.8987429952892,859.2110759796536,859.1627732281701,856.362340848608,856.7407217201354,853.6418150843386,853.2485446668803,851.2997814093029,850.7743498896406,851.4727682268708
2063.5,856.3655479263863,856.5080131987576,856.73721645867,854.2763553818303,854.6508316101119,850.9029420056391,851.3050765744623,849.1394117372183,848.3486259929929,849.7681657081135
2064.5,854.9721331502101,854.9361390927013,854.5040973813603,852.5408385490413,853.2117748909213,848.8675253260559,849.2813459700923,846.5866625916768,846.1715023253616,847.9201512639346
2065.5,853.0102107338935,852.4008368991522,852.2633764235512,851.1518800960113,851.0943665145478,847.4142732197338,846.9672423675071,844.4084485897422,844.1804723316568,845.4043702826926
2066.5,850.1820903557349,850.383169563486,850.245830325204,849.3220372222477,849.0102244561982,845.3150187792567,844.7844213474445,843.1768405463848,841.7471551713768,842.5929017000263
2067.5,848.1468480174202,848.2759821944907,848.38468898544,846.7902380858493,846.6317336171337,843.3731043280543,842.6616258258628,841.1299047183431,840.2335733711183,840.3850298435493
2068.5,846.6466947031025,846.3249673294454,846.2025813618341,844.495046903876,844.0778506521679,842.1663076523569,840.0166393279048,838.4433274073612,837.9587191983553,839.6232677123536
2069.5,845.2351829024328,844.4125822813451,844.5586910858435,842.1295046112821,842.4042816808395,839.628710566611,838.2183854889231,836.8624460698643,836.9968096834318,837.5678328476506
2070.5,842.9648251312685,841.8577871307975,842.811100418812,840.0981955723073,840.0989428350564,836.6247465787823,836.4561661866871,835.1582301077827,835.2077366155904,835.167397853426
2071.5,841.0391981624242,839.0858419141772,839.6002270107299,838.2150080777212,837.5631603012525,834.3378169686387,834.0001814551773,832.630902123558,832.5998840063335,832.244703148279
2072.5,838.8586401721885,836.3895054999836,837.3311761979057,836.600743393119,834.5023310009315,832.9528146596662,831.8049908218919,830.3074325873811,830.3867576643264,830.2712794184155
2073.5,836.6382820741915,834.1809030133152,835.12563951247,834.0915190463327,832.252293205635,830.3107869534725,830.3115444362269,828.8033784372703,827.5241199192454,827.864269353647
2074.5,834.2137635370062,832.6239795728302,832.6935018610503,831.8122632575112,830.9893610460675,827.3986178519434,828.2800207771384,826.9709166370205,825.5125759699622,826.15840676834
2075.5,831.4426637753438,830.5109457595596,830.2787847098443,830.2702441919844,829.0480064908481,825.2906156880065,825.4320242919746,824.9775570832576,823.0639282003802,824.6225810260956
2076.5,829.5208667034312,828.5094797375784,827.9552494450052,828.1985034088351,827.0306782188911,823.9187446832487,823.1020213668446,822.523518761799,821.534550479985,821.6165958819016
2077.5,827.7118163304921,825.9627413579678,825.7228519802349,825.786154493394,824.6384983839438,821.4528693912027,821.3789955849896,819.415686053428,820.2548488946667,819.2399564669555
2078.5,825.7459788505317,824.0933508706945,822.7887767980756,823.0060835708982,822.807375604796,819.8095995296587,819.4001915232549,816.4792480460948,817.7491594674008,818.0580034220727
2079.5,823.0689732759953,821.4880500565156,820.5229935814929,821.2531979390994,819.9495504803051,818.2656599046825,817.136303416304,815.3416594435492,815.1588239474283,815.9068095113219
2080.5,820.6655275884104,818.9645351362727,818.63469267753,818.9085864179915,816.9502115459081,815.5390059446163,814.9801718401912,813.0356909652758,812.4268427594403,813.1737403937378
2081.5,817.9997674265011,816.9598658439662,816.8411823238073,816.9253130076136,814.3050102274441,812.7064332511567,812.8079708085024,810.0564441607432,810.3357108185623,810.6668933003683
2082.5,815.7355432617251,814.9365698904148,814.8534836510839,814.1110291140433,811.8640068215218,810.3630136632294,810.1918780693879,807.6959036590359,808.3587643931064,808.345295828713
2083.5,813.7413598953683,812.862859652104,812.1920379345984,811.3959329781419,809.8118788299438,808.009435389918,807.9806993397855,806.3356125215923,805.8850948439881,806.4189380292853
2084.5,811.2539416334727,810.8585500639098,809.7196957838307,808.839760130786,807.6893035394594,805.4828220045034,806.2198130468836,803.5486068244405,803.2407786581501,804.1072080730561
2085.5,809.1716405788441,808.4120348687915,807.2299305277501,806.5882757037425,805.3506334485594,803.7617257997496,803.5651590249781,801.1807556121918,800.7626786364874,801.4899929368762
2086.5,806.5059527585416,805.7679098571724,805.1467263051915,804.164476775174,802.988817850882,801.4189969639531,800.3745328503727,799.5425101858598,799.0000010371459,799.1563959765082
2087.5,804.4539576270342,802.6535273276832,802.4571208667223,801.4940079962591,800.7149628339426,798.5409831205268,797.1942080404427,796.5313693495212,795.8029901646466,796.3542400230913
2088.5,802.323261039304,800.1533428762763,799.6998625994547,799.068657831182,797.9909251952629,796.582339923203,795.321282834041,793.2820458763545,793.0596429278896,792.9626306286285
2089.5,799.8962610447252,798.3898306431589,797.7078935676053,796.4020558213755,795.9869206040931,794.4305957352977,793.3361243336442,791.2411017769787,790.6548427889985,790.4160495569445
2090.5,797.0232061082409,795.2314960786097,794.364206780503,794.1568793419891,792.8192281216427,791.7839173254628,790.8260918048609,788.5965326961049,787.9732893120517,788.8618973410655
2091.5,795.5389851811909,792.6958588291966,791.0177319358445,791.9734142611928,790.5650656523958,789.5839731873051,787.7352353270562,786.3605712549357,785.6160021787352,785.9854916455503
2092.5,793.2355316258188,790.2297741272355,788.8947428353367,788.6730236252736,787.7861852603348,787.475863613115,785.6537572834519,784.0180235737452,783.2516878899297,783.1843741248407
2093.5,790.4925855743725,787.3562500724634,786.9407607620522,786.196716112404,784.9993935821202,784.1201520878748,783.1070317289463,781.2549268778931,780.3886048732403,781.5163017128962
2094.5,788.3570841813506,785.3838271015617,784.2849522803193,784.1233399279957,781.9807049711932,780.6994992415481,780.461763078682,778.2141838960613,777.6233210962291,778.9056538319617
2095.5,785.9573489569087,782.2596025064636,782.080429780127,781.2699538929165,779.9359187509574,778.2746608783109,777.3791477326962,775.7817230119213,775.0465427140302,775.7262526299721
2096.5,783.1901686675199,778.9125505320874,778.6288437828956,778.2500300640799,776.6110085185129,775.5210866224079,774.6025608300862,773.0011036158016,772.4995291958425,772.6721887728446
2097.5,780.8104736713465,776.7962088437305,774.9985469634938,775.5377005437625,773.7176019441831,773.0142084682376,771.9692151186903,769.53842069661,769.3230625381535,770.2813645915572
2098.5,777.9546346345749,775.1350219099451,772.3519216576084,772.3316183142985,771.8707672092565,771.0754812559793,769.180938333414,766.7291399966721,766.5332427324514,767.7408237434668
2099.5,774.8609786768553,772.3310704418512,769.9960404764098,769.7550250945507,769.4430952994196,768.0111921832362,765.5235005862938,764.973089169078,763.8438455015437,765.1648319009004
2100.5,772.4595801966298,769.1908731806404,768.1091629586915,767.8259571901572,767.2652383964979,764.760056963619,763.2501405382444,761.7955259649256,760.8118103651111,762.6473123163842
2101.5,769.6426280800767,766.6248526566925,765.3597350191038,,,,,,,
2102.5,765.7549514458289,764.5056241173934,762.6007676062245,,,,,,,
2103.5,762.573256353604,761.5150619633346,759.4246480279353,,,,,,,
2104.5,760.8996292685192,757.8382082098452,756.8960806175635,,,,,,,
2105.5,758.727658086756,754.7490807164864,753.7305714088193,,,,,,,
2106.5,755.5661825738755,752.8904701306128,751.1200479714802,,,,,,,
2107.5,753.4525371634179,750.8143211184603,749.3728442619087,,,,,,,
2108.5,750.8700878805664,748.4509865474289,747.2861832728121,,,,,,,
2109.5,748.4916102673914,746.0096090091512,743.6908258464385,,,,,,,
2110.5,746.5394321252588,742.9019123671271,741.5477366003754,,,,,,,
2111.5,744.8726089586823,740.7494205156883,740.2430060213993,,,,,,,
2112.5,742.0398761518046,739.5563485056965,737.7917303076792,,,,,,,
2113.5,740.021625073476,737.8699097420566,734.9778255562708,,,,,,,
2114.5,737.8131418202042,735.5414109612534,733.0581167721319,,,,,,,
2115.5,735.2947579438573,733.5104071196952,731.3601243925646,,,,,,,
2116.5,733.7371132916174,731.9839410988824,729.9290494976046,,,,,,,
2117.5,731.825960054758,729.645061998852,727.8457601083343,,,,,,,
2118.5,729.4837578498291,727.0816638080586,726.4705136962974,,,,,,,
2119.5,728.1397946739806,725.5229320277915,725.4051446618332,,,,,,,
2120.5,726.6200576249695,723.9825086858556,723.0540211937442,,,,,,,
2121.5,724.4480209149364,722.6870460486542,720.6125194122636,,,,,,,
2122.5,722.7649603640674,721.4654712451243,719.8012952603427,,,,,,,
2123.5,721.854665283167,720.181312935875,717.8220028426629,,,,,,,
2124.5,721.0949513612926,718.2441545946443,715.5058716711596,,,,,,,
2125.5,719.107991534843,716.5929810618526,714.2153757561986,,,,,,,
2126.5,717.3660290849119,714.793243518555,714.054749734594,,,,,,,
2127.5,716.9170161528114,713.4015479076038,712.7873706703166,,,,,,,
2128.5,715.4820853099252,712.9269356654644,710.8964486355527,,,,,,,
2129.5,713.5456277404387,711.4172270468666,710.4437037983366,,,,,,,
2130.5,712.4216247313681,709.6613792166352,709.7326900058034,,,,,,,
2131.5,712.251506328654,708.7066339255089,708.3157038892907,,,,,,,
2132.5,711.2699401362534,707.9032819832505,706.592608170536,,,,,,,
2133.5,710.0970925150201,707.4809887543313,705.7796586412301,,,,,,,
2134.5,709.4244520373348,706.2010104272975,704.6099185028203,,,,,,,
2135.5,707.7458432005901,704.5679475456733,703.0035821377143,,,,,,,
2136.5,706.2382845905828,704.2206354906125,701.9527788152838,,,,,,,
2137.5,705.8521409235683,704.073735938244,701.9550460533482,,,,,,,
2138.5,705.3195620130588,702.6385786521005,700.8896738126077,,,,,,,
2139.5,704.7580955558659,701.8166850149169,699.4972914573708,,,,,,,
2140.5,703.5695782616216,700.7342221196277,698.6902717355215,,,,,,,
2141.5,702.3003379540047,699.7156306511328,699.1245428107893,,,,,,,
2142.5,701.240541427592,698.2701463501041,698.561961571437,,,,,,,
2143.5,699.7696367668158,697.969211276879,697.7780334508461,,,,,,,
2144.5,698.5336245023002,697.3158148690013,696.9099854676316,,,,,,,
2145.5,698.0870537507096,696.1506685228301,695.7112658024896,,,,,,,
2146.5,698.1025875577664,694.8995544969771,694.6915617561498,,,,,,,
2147.5,697.920112166542,694.4841557638689,694.3807776035869,,,,,,,
2148.5,697.6330959391253,694.6584266950586,693.2748475719385,,,,,,,
2149.5,697.3703955093023,693.2339443047689,692.0883572454351,,,,,,,
2150.5,695.8734132021555,693.0948692687043,691.0107917366635,,,,,,,
2151.5,694.5816926900746,692.6898181908844,690.3600978188455,,,,,,,
2152.5,693.9982997122409,692.0053080786727,689.7860274898742,,,,,,,
2153.5,694.2682631592469,691.524692284724,689.4229227209531,,,,,,,
2154.5,693.9424968795273,690.005347603764,689.5758220176782,,,,,,,
2155.5,693.793525671943,689.347873413725,689.4422744014058,,,,,,,
2156.5,693.2179163303915,689.9042304693863,689.1171199192656,,,,,,,
2157.5,692.855192106378,689.524031438856,688.7133022558247,,,,,,,
2158.5,693.1001572197422,688.3757054180703,688.197559702082,,,,,,,
2159.5,692.3596763461006,687.9318275377109,687.6085463224457,,,,,,,
2160.5,691.0054611020732,688.2891531941572,687.3868812182935,,,,,,,
2161.5,690.4556829244087,687.8172728997404,687.0623762074779,,,,,,,
2162.5,690.8621291331642,687.2741649789446,687.300033816577,,,,,,,
2163.5,691.0970573996403,686.8736511827452,687.2147548851034,,,,,,,
2164.5,690.3957381840098,686.4959738884532,686.3335409298124,,,,,,,
2165.5,690.0877266587986,687.4199878236836,685.9188109056861,,,,,,,
2166.5,690.8325265868862,687.3087653082636,686.2840997498826,,,,,,,
2167.5,690.8804153279542,686.2221286429193,685.597552850709,,,,,,,
2168.5,689.7972175942365,685.8980524715465,684.6779128774048,,,,,,,
2169.5,689.7675222663407,686.2686675417033,685.0002732902209,,,,,,,
2170.5,689.0742918844093,685.6939643739654,684.6435478086025,,,,,,,
2171.5,688.5554759145276,685.4329835101518,684.7816437280699,,,,,,,
2172.5,688.964519607797,685.8673982666719,685.0866040806835,,,,,,,
2173.5,688.5362707208193,685.9446446746724,684.5218036974097,,,,,,,
2174.5,687.6697517305718,685.8619904810607,684.1292494818997,,,,,,,
2175.5,687.2562791678962,685.3911047334454,683.651602900113,,,,,,,
2176.5,687.5125636386324,685.2976359705724,683.8635457732299,,,,,,,
2177.5,687.9724568686566,686.3847720134363,683.7511708019049,,,,,,,
2178.5,687.619311394818,685.6289982042382,682.9333801963076,,,,,,,
2179.5,686.9807289849881,684.7700983282251,682.5057390990637,,,,,,,
2180.5,686.8601154869435,684.9181144662837,682.4515538326976,,,,,,,
2181.5,686.998659483511,685.192908569183,682.8059469487663,,,,,,,
2182.5,687.074885494108,685.6932832406632,683.1881048136681,,,,,,,
2183.5,687.3388471928348,686.1647715678134,683.536120846749,,,,,,,
2184.5,686.9829140622246,685.5582364898709,683.3631103828942,,,,,,,
2185.5,687.2178739906781,685.788898405066,683.4443003102398,,,,,,,
2186.5,687.1909286458085,685.8322951531649,684.2430540516294,,,,,,,
2187.5,687.0550063812187,685.7193460580062,684.8210973576083,,,,,,,
2188.5,686.5411998171295,685.0950191529867,684.4906224608833,,,,,,,
2189.5,686.7979465928167,686.34680088586,683.754655022183,,,,,,,
2190.5,686.6406358608125,686.9668339858588,683.7925922834668,,,,,,,
2191.5,686.4497506074836,686.4111266019144,684.2456956224412,,,,,,,
2192.5,685.961365805888,685.9929466245869,684.6067559894946,,,,,,,
2193.5,686.5320996036788,686.4868327949808,685.5830236100671,,,,,,,
2194.5,687.0974650931342,686.3132554214138,686.6387016746892,,,,,,,
2195.5,686.8539105409097,686.4657827900986,686.5280390552522,,,,,,,
2196.5,687.3135288327491,687.4829224166476,686.5711047553324,,,,,,,
2197.5,687.5836026958921,687.8593548742014,687.0477269318704,,,,,,,
2198.5,687.4337543713723,687.2488205678645,687.3900596399782,,,,,,,
2199.5,687.1415075051049,686.8863388184893,687.8701924885728,,,,,,,
2200.5,688.0934138390401,687.2643219113746,688.8011229627633,,,,,,,
2201.5,687.6799813548172,687.7471634621893,688.7335769430414,,,,,,,
2202.5,687.162202414897,688.6227209450705,688.1702360166197,,,,,,,
2203.5,686.9822195026406,688.9285303597027,688.4217627742462,,,,,,,
2204.5,688.288555824821,688.6909883769393,688.0100584728998,,,,,,,
2205.5,687.8692221892351,688.769638733135,687.5264454118723,,,,,,,
2206.5,687.3111599958073,688.7366637854617,688.3698393353534,,,,,,,
2207.5,687.64365184066,689.0771512816111,688.8530037181039,,,,,,,
2208.5,687.5851829892786,689.2441419618832,688.7707505094105,,,,,,,
2209.5,688.1501190381143,689.1755535016089,688.8795512843313,,,,,,,
2210.5,688.3156037705294,688.5056680167562,688.9378906823108,,,,,,,
2211.5,688.6632546889068,688.9201541634984,688.4189665006072,,,,,,,
2212.5,688.6799138989128,688.9217148184433,688.1919376971415,,,,,,,
2213.5,689.3346639565277,688.6533545095419,688.1206549628902,,,,,,,
2214.5,689.0709868148144,689.4290785708826,688.1036588934899,,,,,,,
2215.5,688.5666507890779,689.5682101175652,688.7947384652617,,,,,,,
2216.5,688.6596700721049,689.7311176050849,688.7583700750056,,,,,,,
2217.5,689.9698447076921,690.3801727149756,688.6988816277897,,,,,,,
2218.5,690.1816577266226,689.8375022504899,689.1599345278403,,,,,,,
2219.5,689.6241185570015,689.4296861602243,688.98030190126,,,,,,,
2220.5,689.2260279040471,689.6716544072942,688.931300181563,,,,,,,
2221.5,688.5175067908741,689.3763529617607,688.6402712994704,,,,,,,
2222.5,689.3003674218795,689.055858401306,688.1061086889058,,,,,,,
2223.5,689.6877575287702,689.3515674447024,688.5287161328937,,,,,,,
2224.5,689.7219757100436,689.3071983933431,688.9116905962676,,,,,,,
2225.5,689.5233404863329,688.9216827556812,688.2950126639296,,,,,,,
2226.5,689.8628919502214,689.3953064627867,688.2045728301127,,,,,,,
2227.5,689.6393902509781,689.1533424239542,687.9289164393051,,,,,,,
2228.5,689.7725160415366,689.0233788233069,687.4306941811228,,,,,,,
2229.5,690.2239974055337,689.3036378236128,687.9571178428798,,,,,,,
2230.5,690.3050787202727,689.5112588367921,689.1423829710867,,,,,,,
2231.5,689.822849568214,689.4411946878923,689.1929393339607,,,,,,,
2232.5,690.0558963517321,689.0136117044048,689.4413868640727,,,,,,,
2233.5,689.9751015979292,688.6382828070439,689.4025570556493,,,,,,,
2234.5,689.7085309923295,688.3531236147292,689.0549269780672,,,,,,,
2235.5,689.3550771147981,688.6087371721686,688.6338493286157,,,,,,,
2236.5,689.2676750272973,688.6253130189933,688.4687820132846,,,,,,,
2237.5,690.1440915918101,688.1841213969204,689.1542343699172,,,,,,,
2238.5,689.9697030303622,687.885639124995,688.8282097845705,,,,,,,
2239.5,689.5679999060815,687.9733872899342,688.2001124991212,,,,,,,
2240.5,689.6689950015709,688.579122001178,687.7572912871651,,,,,,,
2241.5,690.1687614825325,688.5291928660874,688.187093414574,,,,,,,
2242.5,689.9758711042196,688.4688647752891,689.0664124606253,,,,,,,
2243.5,690.3080262900703,689.3535595441897,688.9745277985918,,,,,,,
2244.5,690.467167004221,689.0372780306739,689.1379496930508,,,,,,,
2245.5,690.0019343223471,688.2944932471836,688.7931419401019,,,,,,,
2246.5,689.3423393809879,688.1475812704948,688.5128653052768,,,,,,,
2247.5,689.3484848105196,687.7195313730342,688.2629675363569,,,,,,,
2248.5,690.0988696709791,687.6257327644962,688.1555440574601,,,,,,,
2249.5,689.7018940005765,687.404989464754,688.6555842742531,,,,,,,
2250.5,688.8206383636949,686.7550876975519,689.9857680773082,,,,,,,
2251.5,688.7420870012772,686.7586266249177,689.1285342625703,,,,,,,
2252.5,689.5156496316683,686.8972459689762,688.6200270718779,,,,,,,
2253.5,689.2573969081241,686.4615272599999,689.050238400288,,,,,,,
2254.5,689.1702360929081,686.7234385450911,689.252244422256,,,,,,,
2255.5,689.6760127386236,687.6624570514114,688.9084947404561,,,,,,,
2256.5,689.5788271000553,687.3892468489591,688.3560094637098,,,,,,,
2257.5,688.9040318043651,687.3392770342392,687.9604988611424,,,,,,,
2258.5,688.5772872096175,687.6427344448798,688.2517327445202,,,,,,,
2259.5,688.1544765678748,687.7807784627507,688.1543665525223,,,,,,,
2260.5,688.2251338778731,687.367947956886,687.7638176623888,,,,,,,
2261.5,688.1355944064945,687.9106665155148,687.6995354314555,,,,,,,
2262.5,688.4728648052525,687.7329494385772,687.2777612184976,,,,,,,
2263.5,688.9270576769615,687.5020274142246,686.8599613852933,,,,,,,
2264.5,688.7425152395434,687.4501071816081,687.2439897115787,,,,,,,
2265.5,688.0171235025267,687.4931322020591,687.6139521041345,,,,,,,
2266.5,688.0572905285218,687.1856210563287,688.0176475282948,,,,,,,
2267.5,688.0795513034575,686.9521823055443,687.2729506018302,,,,,,,
2268.5,687.815263165734,687.5298915576204,687.2827618070304,,,,,,,
2269.5,687.7455002064057,687.0145966801933,688.0959874768747,,,,,,,
2270.5,687.3367522921167,686.6832789336098,687.5578524904793,,,,,,,
2271.5,687.0799462003196,686.9494940433351,686.4485360299772,,,,,,,
2272.5,687.4590925702921,687.4303953962585,686.039133634557,,,,,,,
2273.5,687.4206930040573,687.0461434322076,686.1398145149778,,,,,,,
2274.5,687.442955181739,686.495720793025,685.9513431868504,,,,,,,
2275.5,687.9063867379524,686.9194802921332,685.8624894577957,,,,,,,
2276.5,688.6792045103016,686.7330764109836,686.0711795636985,,,,,,,
2277.5,687.9192278741701,686.8674288025844,686.975349655078,,,,,,,
2278.5,686.8997594891318,687.0789207931095,687.2131369179714,,,,,,,
2279.5,686.994439422843,686.7501267866872,686.9329089784663,,,,,,,
2280.5,688.1295050867964,685.3943080037708,686.4692367511449,,,,,,,
2281.5,688.2394535082078,685.5114521105647,685.698979390741,,,,,,,
2282.5,687.7704760961138,686.3699788561839,684.3991101276746,,,,,,,
2283.5,687.7495389120758,686.6506238119886,684.594953285984,,,,,,,
2284.5,688.7872085255844,687.0058231061313,685.2595077354621,,,,,,,
