time,r1i1p1f1/2,r2i1p1f1/2,r3i1p1f1/2,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1,r10i1p1f1
2259.5,1172.6699115709037,1164.5995167656395,1167.1643567787655,,,,,,,
2260.5,1171.2067827311114,1163.4160952462528,1165.3216487217128,,,,,,,
2261.5,1169.647742146367,1162.2104596433278,1163.5234552008023,,,,,,,
2262.5,1169.4786393316422,1162.1329861908932,1163.4707251830507,,,,,,,
2263.5,1169.5205169059946,1162.0536312555005,1163.7038074359991,,,,,,,
2264.5,1168.7971132606199,1161.0754787453016,1162.5035401414095,,,,,,,
2265.5,1167.6707039412543,1160.5891247188997,1162.4851192830188,,,,,,,
2266.5,1167.621207653452,1160.2121435873298,1161.8013888971027,,,,,,,
2267.5,1167.2565159781996,1158.985016715759,1161.1659849089574,,,,,,,
2268.5,1166.3536227863203,1158.3909847122864,1159.6193999057164,,,,,,,
2269.5,1165.1421503579488,1158.1289736318483,1158.823067904826,,,,,,,
2270.5,1164.3966604792993,1157.616186262809,1158.9330307544803,,,,,,,
2271.5,1164.3590191973883,1155.8219364616355,1157.6189318372053,,,,,,,
2272.5,1163.0405058389501,1155.2463207075318,1156.2744259991084,,,,,,,
2273.5,1161.8058295896526,1155.4142353965287,1156.325464305375,,,,,,,
2274.5,1161.5288758593338,1154.0833772735086,1155.1492078113545,,,,,,,
2275.5,1160.8220562768665,1152.6997238048589,1153.1293109113697,,,,,,,
2276.5,1159.584521231544,1152.3672023019512,1152.4793724723834,,,,,,,
2277.5,1158.4673521998209,1152.4531924255664,1152.125162314451,,,,,,,
2278.5,1157.7810752290259,1151.9258611872501,1150.59083510555,,,,,,,
2279.5,1157.8131113389466,1150.703335722824,1150.5559241682233,,,,,,,
2280.5,1157.468335849152,1150.2732171760315,1150.659158847645,,,,,,,
2281.5,1155.962701806439,1149.2739962248622,1149.533035688431,,,,,,,
2282.5,1155.0074481201416,1148.1952616276278,1149.5294953583193,,,,,,,
2283.5,1154.006335666401,1147.1451077765216,1149.4430697823166,,,,,,,
2284.5,1153.1842302145951,1147.5203819667947,1147.4242812519385,,,,,,,
2285.5,1153.9753606335132,1146.455434557652,1146.612872137959,,,,,,,
2286.5,1153.5515582504606,1145.2917849412938,1147.0904235334206,,,,,,,
2287.5,1152.2745870097265,1145.3828758495733,1146.0795161062533,,,,,,,
2288.5,1151.3935548102181,1144.3591397105083,1144.6457729883102,,,,,,,
2289.5,1150.64201448797,1143.9916475533796,1144.9772734926378,,,,,,,
2290.5,1149.0917444714034,1143.9507160309008,1144.2728229475042,,,,,,,
2291.5,1147.5308097789882,1142.5993900425226,1143.225352348801,,,,,,,
2292.5,1147.7130124363425,1141.303996540652,1143.6025362773412,,,,,,,
2293.5,1147.6857657015091,1142.2694393719578,1143.0008915721867,,,,,,,
2294.5,1146.556544878693,1141.8276273354384,1141.774341429549,,,,,,,
2295.5,1146.1385416473415,1140.0993206162746,1140.3441596829055,,,,,,,
2296.5,1145.2666639675872,1139.381109134436,1141.4775831322631,,,,,,,
2297.5,1145.26751162686,1139.80955160034,1141.9661607112157,,,,,,,
2298.5,1145.2624980128303,1139.7158561938174,1141.6726423560392,,,,,,,
2299.5,1143.9273334600764,1138.379556218501,1140.3486057860462,,,,,,,
