year,ssp245,ssp585
1905,-0.2702864887097495,-0.2702864887097495
1906,0.39103386969633874,0.39103386969633874
1907,-1.2750891891751726,-1.2750891891751726
1908,0.05147912823391082,0.05147912823391082
1909,-0.5518953778299017,-0.5518953778299017
1910,-0.13614568908280403,-0.13614568908280403
1911,0.5274998310372261,0.5274998310372261
1912,-1.3907672729388483,-1.3907672729388483
1913,-0.93044103716283,-0.93044103716283
1914,-0.2871976298047205,-0.2871976298047205
1915,-0.4373860173182995,-0.4373860173182995
1916,0.012160368336534944,0.012160368336534944
1917,-0.047272360749580355,-0.047272360749580355
1918,0.44797256609520886,0.44797256609520886
1919,0.37616727837389874,0.37616727837389874
1920,0.001676541376052998,0.001676541376052998
1921,0.23653921543417977,0.23653921543417977
1922,0.41555929921704476,0.41555929921704476
1923,-0.21191712655477507,-0.21191712655477507
1924,-0.4330876436002167,-0.4330876436002167
1925,0.7955358528197376,0.7955358528197376
1926,0.2844127941202226,0.2844127941202226
1927,0.4321616362923171,0.4321616362923171
1928,-0.47596320931393615,-0.47596320931393615
1929,0.042125763213404444,0.042125763213404444
1930,0.5957777972586095,0.5957777972586095
1931,0.08563026521198402,0.08563026521198402
1932,0.1322616326771756,0.1322616326771756
1933,0.3986956191103954,0.3986956191103954
1934,0.01799764968566364,0.01799764968566364
1935,0.06432490851192463,0.06432490851192463
1936,-0.2207926134939454,-0.2207926134939454
1937,-0.32425850951180046,-0.32425850951180046
1938,0.01544885398450735,0.01544885398450735
1939,0.5560754876747964,0.5560754876747964
1940,0.09311390615826676,0.09311390615826676
1941,-0.38744455187932875,-0.38744455187932875
1942,0.33848978676931907,0.33848978676931907
1943,0.394127303646445,0.394127303646445
1944,-0.13859101440878457,-0.13859101440878457
1945,-0.2110412873029452,-0.2110412873029452
1946,0.10254770836282512,0.10254770836282512
1947,0.29633894854950316,0.29633894854950316
1948,0.5320752512239811,0.5320752512239811
1949,-0.6937527138401913,-0.6937527138401913
1950,0.1002866656354231,0.1002866656354231
1951,-0.515547371943981,-0.515547371943981
1952,-0.5161242033739143,-0.5161242033739143
1953,-0.8698764548892589,-0.8698764548892589
1954,0.26885219984997333,0.26885219984997333
1955,0.21263996404224916,0.21263996404224916
1956,-0.009395119817059205,-0.009395119817059205
1957,-0.5122516958597728,-0.5122516958597728
1958,-0.07385179744890269,-0.07385179744890269
1959,0.023972939834903784,0.023972939834903784
1960,-0.3622244422348802,-0.3622244422348802
1961,-0.7297068210347442,-0.7297068210347442
1962,0.16344017280842182,0.16344017280842182
1963,-2.081275843748994,-2.081275843748994
1964,-0.91071693455571,-0.91071693455571
1965,-1.1613352248900077,-1.1613352248900077
1966,-0.14035738418645982,-0.14035738418645982
1967,-0.8524085329946547,-0.8524085329946547
1968,-0.6044638607292181,-0.6044638607292181
1969,-0.5880326932901793,-0.5880326932901793
1970,-0.7608234106993097,-0.7608234106993097
1971,-1.1450110268461386,-1.1450110268461386
1972,-0.903365057123215,-0.903365057123215
1973,-0.6917215599982229,-0.6917215599982229
1974,-0.9376548071133776,-0.9376548071133776
1975,-0.850942287772429,-0.850942287772429
1976,-1.079726999536403,-1.079726999536403
1977,-0.6188502380675498,-0.6188502380675498
1978,0.1435148830876647,0.1435148830876647
1979,-0.48890971132629657,-0.48890971132629657
1980,-1.3644171498723754,-1.3644171498723754
1981,0.5545415291121558,0.5545415291121558
1982,-0.5068057735279893,-0.5068057735279893
1983,-1.8248802029679387,-1.8248802029679387
1984,-0.8367479554141218,-0.8367479554141218
1985,-0.05864498865930412,-0.05864498865930412
1986,0.2713790799174862,0.2713790799174862
1987,-0.7243884477044622,-0.7243884477044622
1988,0.21453211142184903,0.21453211142184903
1989,0.007645357723813806,0.007645357723813806
1990,0.07043160154835415,0.07043160154835415
1991,-1.4648211787260552,-1.4648211787260552
1992,-2.652783101274661,-2.652783101274661
1993,-1.9481059221325254,-1.9481059221325254
1994,0.11226461254066655,0.11226461254066655
1995,-0.2859174912612572,-0.2859174912612572
1996,0.3768040513242714,0.3768040513242714
1997,-0.2931334882066283,-0.2931334882066283
1998,-0.08861939259596041,-0.08861939259596041
1999,0.5284037417972158,0.5284037417972158
2000,0.5616561755094416,0.5616561755094416
2001,0.3428656648082602,0.3428656648082602
2002,0.2443019704074647,0.2443019704074647
2003,0.7055095709094472,0.7055095709094472
2004,0.09109158239539461,0.09109158239539461
2005,0.21959786333211584,0.21959786333211584
2006,-0.06542955364233505,-0.06542955364233505
2007,0.08664478996750158,0.08664478996750158
2008,0.13511589700539584,0.13511589700539584
2009,0.5666811187790637,0.5666811187790637
2010,0.439538482079997,0.439538482079997
2011,-0.04978639557322562,-0.04978639557322562
2012,-0.217728258297623,-0.217728258297623
2013,0.9566021008784182,0.9566021008784182
2014,0.247985215491068,0.247985215491068
2015,-0.3529770824302121,0.08510794191406523
2016,-0.5487080734120842,0.6343642912357441
2017,1.0313472464446485,0.8083209092865449
2018,0.7427390535619338,-0.21737388361123067
2019,0.7823526448695852,1.1316106912870394
2020,0.42595760719214804,0.7722440089179461
2021,0.8742852280039948,1.067082037151827
2022,0.4184938711805848,-0.3673375596770381
2023,0.35451356231055664,0.5770950893125688
2024,0.6413228293726756,0.4317732885385155
2025,0.9603903353625038,0.7839511064228963
2026,0.07786410705801972,1.0403824112887028
2027,0.15315654992853478,-0.006418414754064461
2028,0.03939013993168938,0.6475575018320181
2029,0.3446331511074425,0.11122107000298564
2030,-0.6765245208043029,1.0922449020320641
2031,0.3140344332565217,0.6060070792020937
2032,-0.5023984540194637,0.10491138693062485
2033,0.9560473927070436,0.6033978836195972
2034,0.7554337165496126,0.6767763413511214
2035,0.10566079135544904,0.2738454035166078
2036,0.5266265687175253,0.5670318498895375
2037,0.484527743741745,0.7795875626655646
2038,0.28475261122208373,1.0539499811469186
2039,0.04157144347017461,0.25302250944873794
2040,0.9150950968786478,1.1910087321797223
2041,-0.4734076476501454,1.253091183073761
2042,0.9524334977330802,-0.4300629196512644
2043,0.47371072375291945,1.075619644054687
2044,0.5718983217625468,0.7661510645558378
2045,0.981492644000491,1.0235745850742957
2046,0.1679156981092329,0.13663577814007688
2047,0.42149608137967,1.0606577130258987
2048,1.1661032570747931,1.3973941085268775
2049,0.3718633229093897,0.2429340028293323
2050,0.3156184595357625,1.3032671119215653
2051,1.2325336893800607,1.518685919933036
2052,-0.4000913961134285,1.0131973522500308
2053,0.7760504220690305,1.7782555455273918
2054,0.6302948589655633,0.987093350578391
2055,-0.05115739405632036,0.8434533604876577
2056,1.0283089737949571,0.926236034271315
2057,0.8573432997870705,1.436507072636818
2058,0.016360767511259144,0.960176663039821
2059,1.0793232065553364,1.457275891093504
2060,1.0226817434150854,0.6906376432854051
2061,0.7840683539906124,1.3444179880397886
2062,0.19204860498532295,0.8588908453530708
2063,0.9473121892083212,1.1420514110051014
2064,0.8236259634498051,0.3695309888513121
2065,0.5964844963942575,1.2870068430718433
2066,0.05476083662739217,1.266136400575025
2067,0.9220241544993257,1.6360947787899898
2068,0.7231410435938033,0.21386939878689404
2069,1.6448855541072058,1.414573190364754
2070,0.44207588568184075,0.9491661999818781
2071,0.9728913166058533,1.2435803027887546
2072,0.4315802756144267,0.726315601647114
2073,0.2809069906279875,0.6836535077912957
2074,0.5523486306019887,0.873962230752185
2075,1.0777352801707547,1.5353516367858182
2076,0.5925945241909565,1.2542848862053875
2077,0.691526543540637,0.18410960548979194
2078,-0.7209313488686888,2.0667768159895283
2079,0.5059517811899079,1.3122837058138552
2080,-0.0027236474309804137,1.9711147095762263
2081,1.200844707332294,0.8115890596221886
2082,0.4575356802343409,1.5333036866980754
2083,0.8138785355198319,0.6723571449467025
2084,1.192016610526145,1.3673758979640303
2085,0.1191132476349761,1.368455682986923
2086,0.7308900404493288,0.41410077285174385
2087,1.8189713723417205,1.7358217488441952
2088,-0.37115199080842753,1.3182274728588501
2089,0.31269621947992654,1.0498556616671628
2090,0.6079270885122181,1.4579976495170754
2091,0.2715005286286516,1.1770462009087197
2092,-0.10286838978789259,2.240156230010152
2093,1.0845878223403034,0.3826594854913221
2094,1.403847704237383,1.391410644397542
2095,0.6167297418509925,2.127372474771631
2096,0.30945133242032785,1.448784076952494
2097,0.421371183970348,0.941752469632906
2098,0.4338885270179196,1.25547650957696
2099,0.6611061412576484,2.0727986227365403
2100,1.4851470007140435,1.5266495702067022
